obsID,CountyID,impactLevel,FloodSource,countyName,EARegion,AltCountyName,ObservationDate,ImpactLevelDescription,FloodSourceDescription
3019,31,3,S,Nottinghamshire,Midlands - Solihull,Nottinghamshire,15/06/2016,Minor,Surface water
3019,32,3,S,Oxfordshire,Southeast North - Reading,Oxfordshire,15/06/2016,Minor,Surface water
3019,34,3,S,Somerset,Southwest - Exeter,Somerset,15/06/2016,Minor,Surface water
3019,66,3,S,South Gloucestershire,Southwest - Exeter,S Gloucestershire,15/06/2016,Minor,Surface water
3019,2,3,S,South Yorkshire,Northeast - Leeds,S Yorkshire,15/06/2016,Minor,Surface water
3019,35,3,S,Staffordshire,Midlands - Solihull,Staffordshire,15/06/2016,Minor,Surface water
3019,98,3,S,Swansea,Wales,Swansea,15/06/2016,Minor,Surface water
3019,71,3,S,Swindon,Southeast North - Reading,Swindon,15/06/2016,Minor,Surface water
3019,4,3,S,West Midlands,Midlands - Solihull,W Midlands,15/06/2016,Minor,Surface water
3019,40,3,S,Wiltshire,Southwest - Exeter,Wiltshire,15/06/2016,Minor,Surface water
3020,7,3,R,Greater Manchester,Northwest - Warrington,Gtr Manchester,16/06/2016,Minor,River
3020,4,2,R,West Midlands,Midlands - Solihull,W Midlands,16/06/2016,Significant,River
3020,49,3,S,Blackburn with Darwen,Northwest - Warrington,Blackburn with Darwen,16/06/2016,Minor,Surface water
3020,11,3,S,Cheshire,Northwest - Warrington,Cheshire,16/06/2016,Minor,Surface water
3020,15,3,S,Devon,Southwest - Exeter,Devon,16/06/2016,Minor,Surface water
3020,6,3,S,Greater London,Southeast North - Reading,Gtr London,16/06/2016,Minor,Surface water
3020,7,3,S,Greater Manchester,Northwest - Warrington,Gtr Manchester,16/06/2016,Minor,Surface water
3020,24,3,S,Lancashire,Northwest - Warrington,Lancashire,16/06/2016,Minor,Surface water
3020,26,3,S,Lincolnshire,Anglian - Peterborough,Lincolnshire,16/06/2016,Minor,Surface water
3020,1,3,S,Merseyside,Northwest - Warrington,Merseyside,16/06/2016,Minor,Surface water
3020,83,3,S,Milton Keynes,Anglian - Peterborough,Milton Keynes,16/06/2016,Minor,Surface water
3020,59,3,S,Nottingham,Midlands - Solihull,Nottingham,16/06/2016,Minor,Surface water
3020,31,3,S,Nottinghamshire,Midlands - Solihull,Nottinghamshire,16/06/2016,Minor,Surface water
3020,2,3,S,South Yorkshire,Northeast - Leeds,S Yorkshire,16/06/2016,Minor,Surface water
3020,86,3,S,Southampton,Southeast South - Worthing,Southampton,16/06/2016,Minor,Surface water
3020,37,3,S,Surrey,Southeast North - Reading,Surrey,16/06/2016,Minor,Surface water
3020,48,3,S,Warrington,Northwest - Warrington,Warrington,16/06/2016,Minor,Surface water
3020,41,3,S,Worcestershire,Midlands - Solihull,Worcestershire,16/06/2016,Minor,Surface water
3020,4,2,S,West Midlands,Midlands - Solihull,W Midlands,16/06/2016,Significant,Surface water
3022,84,3,S,Brighton and Hove,Southeast South - Worthing,Brighton and Hove,17/06/2016,Minor,Surface water
3023,16,3,S,Dorset,Southwest - Exeter,Dorset,17/06/2016,Minor,Surface water
3029,26,3,S,Lincolnshire,Anglian - Peterborough,Lincolnshire,17/06/2016,Minor,Surface water
3030,19,3,S,Essex,Anglian - Peterborough,Essex,17/06/2016,Minor,Surface water
3024,6,3,S,Greater London,Southeast North - Reading,Gtr London,17/06/2016,Minor,Surface water
3021,23,3,S,Kent,Southeast South - Worthing,Kent,17/06/2016,Minor,Surface water
3025,21,3,S,Hampshire,Southeast South - Worthing,Hampshire,17/06/2016,Minor,Surface water
3027,34,3,R,Somerset,Southwest - Exeter,Somerset,17/06/2016,Minor,River
3027,34,3,S,Somerset,Southwest - Exeter,Somerset,17/06/2016,Minor,Surface water
3028,98,3,S,Swansea,Wales,Swansea,17/06/2016,Minor,Surface water
3026,39,3,S,West Sussex,Southeast South - Worthing,W Sussex,17/06/2016,Minor,Surface water
3031,10,3,S,Cambridgeshire,Anglian - Peterborough,Cambridgeshire,20/06/2016,Minor,Surface water
3032,76,3,R,Medway,Southeast South - Worthing,Medway,22/06/2016,Minor,River
3032,84,3,R,Brighton and Hove,Southeast South - Worthing,Brighton and Hove,22/06/2016,Minor,River
3032,18,3,R,East Sussex,Southeast South - Worthing,E Sussex,22/06/2016,Minor,River
3032,23,3,R,Kent,Southeast South - Worthing,Kent,22/06/2016,Minor,River
3032,37,3,R,Surrey,Southeast North - Reading,Surrey,22/06/2016,Minor,River
3032,39,3,R,West Sussex,Southeast South - Worthing,W Sussex,22/06/2016,Minor,River
3046,84,3,S,Brighton and Hove,Southeast South - Worthing,Brighton and Hove,22/06/2016,Minor,Surface water
3033,18,3,R,East Sussex,Southeast South - Worthing,E Sussex,22/06/2016,Minor,River
3033,84,3,S,Brighton and Hove,Southeast South - Worthing,Brighton and Hove,22/06/2016,Minor,Surface water
3047,84,,,Brighton and Hove,Southeast South - Worthing,Brighton and Hove,22/06/2016,,
3034,18,3,R,East Sussex,Southeast South - Worthing,E Sussex,22/06/2016,Minor,River
3035,18,3,R,East Sussex,Southeast South - Worthing,E Sussex,22/06/2016,Minor,River
3036,18,3,R,East Sussex,Southeast South - Worthing,E Sussex,22/06/2016,Minor,River
3037,18,3,R,East Sussex,Southeast South - Worthing,E Sussex,22/06/2016,Minor,River
3038,18,3,R,East Sussex,Southeast South - Worthing,E Sussex,22/06/2016,Minor,River
3039,18,3,R,East Sussex,Southeast South - Worthing,E Sussex,22/06/2016,Minor,River
3040,18,3,R,East Sussex,Southeast South - Worthing,E Sussex,22/06/2016,Minor,River
3041,18,3,R,East Sussex,Southeast South - Worthing,E Sussex,22/06/2016,Minor,River
3042,18,3,R,East Sussex,Southeast South - Worthing,E Sussex,22/06/2016,Minor,River
3043,18,3,R,East Sussex,Southeast South - Worthing,E Sussex,22/06/2016,Minor,River
3048,6,3,S,Greater London,Southeast North - Reading,Gtr London,23/06/2016,Minor,Surface water
3050,18,3,S,East Sussex,Southeast South - Worthing,E Sussex,23/06/2016,Minor,Surface water
3053,36,3,S,Suffolk,Anglian - Peterborough,Suffolk,23/06/2016,Minor,Surface water
3054,36,3,S,Suffolk,Anglian - Peterborough,Suffolk,23/06/2016,Minor,Surface water
3049,6,2,S,Greater London,Southeast North - Reading,Gtr London,23/06/2016,Significant,Surface water
3044,22,2,S,Hertfordshire,Southeast North - Reading,Hertfordshire,23/06/2016,Significant,Surface water
3044,23,2,S,Kent,Southeast South - Worthing,Kent,23/06/2016,Significant,Surface water
3044,37,2,S,Surrey,Southeast North - Reading,Surrey,23/06/2016,Significant,Surface water
3044,6,2,R,Greater London,Southeast North - Reading,Gtr London,23/06/2016,Significant,River
3044,6,3,S,Greater London,Southeast North - Reading,Gtr London,23/06/2016,Minor,Surface water
3044,21,3,S,Hampshire,Southeast South - Worthing,Hampshire,23/06/2016,Minor,Surface water
3044,39,3,S,West Sussex,Southeast South - Worthing,W Sussex,23/06/2016,Minor,Surface water
3044,19,2,S,Essex,Anglian - Peterborough,Essex,23/06/2016,Significant,Surface water
3044,6,2,S,Greater London,Southeast North - Reading,Gtr London,23/06/2016,Significant,Surface water
3045,6,3,S,Greater London,Southeast North - Reading,Gtr London,23/06/2016,Minor,Surface water
3051,6,2,R,Greater London,Southeast North - Reading,Gtr London,23/06/2016,Significant,River
3051,18,3,S,East Sussex,Southeast South - Worthing,E Sussex,23/06/2016,Minor,Surface water
3051,6,3,S,Greater London,Southeast North - Reading,Gtr London,23/06/2016,Minor,Surface water
3051,22,3,S,Hertfordshire,Southeast North - Reading,Hertfordshire,23/06/2016,Minor,Surface water
3051,27,3,S,Norfolk,Anglian - Peterborough,Norfolk,23/06/2016,Minor,Surface water
3051,37,3,S,Surrey,Southeast North - Reading,Surrey,23/06/2016,Minor,Surface water
3051,6,2,S,Greater London,Southeast North - Reading,Gtr London,23/06/2016,Significant,Surface water
3051,21,2,S,Hampshire,Southeast South - Worthing,Hampshire,23/06/2016,Significant,Surface water
3052,13,3,R,Cumbria,Northwest - Warrington,Cumbria,24/06/2016,Minor,River
3055,23,3,R,Kent,Southeast South - Worthing,Kent,25/06/2016,Minor,River
3055,19,3,S,Essex,Anglian - Peterborough,Essex,25/06/2016,Minor,Surface water
3055,23,3,S,Kent,Southeast South - Worthing,Kent,25/06/2016,Minor,Surface water
3055,27,3,S,Norfolk,Anglian - Peterborough,Norfolk,25/06/2016,Minor,Surface water
3055,85,3,S,Portsmouth,Southeast South - Worthing,Portsmouth,25/06/2016,Minor,Surface water
3055,36,3,S,Suffolk,Anglian - Peterborough,Suffolk,25/06/2016,Minor,Surface water
3055,37,3,S,Surrey,Southeast North - Reading,Surrey,25/06/2016,Minor,Surface water
3056,27,3,S,Norfolk,Anglian - Peterborough,Norfolk,26/06/2016,Minor,Surface water
3056,36,3,S,Suffolk,Anglian - Peterborough,Suffolk,26/06/2016,Minor,Surface water
3057,56,,,Derby,Midlands - Solihull,Derby,29/06/2016,,
3062,6,3,S,Greater London,Southeast North - Reading,Gtr London,04/07/2016,Minor,Surface water
3062,18,3,S,East Sussex,Southeast South - Worthing,E Sussex,04/07/2016,Minor,Surface water
3062,19,3,S,Essex,Anglian - Peterborough,Essex,04/07/2016,Minor,Surface water
3062,23,3,S,Kent,Southeast South - Worthing,Kent,04/07/2016,Minor,Surface water
3062,37,3,S,Surrey,Southeast North - Reading,Surrey,04/07/2016,Minor,Surface water
3062,39,3,S,West Sussex,Southeast South - Worthing,W Sussex,04/07/2016,Minor,Surface water
3062,74,3,S,Southend-on-Sea,Anglian - Peterborough,Southend-on-Sea,04/07/2016,Minor,Surface water
3062,75,3,S,Thurrock,Anglian - Peterborough,Thurrock,04/07/2016,Minor,Surface water
3062,76,3,S,Medway,Southeast South - Worthing,Medway,04/07/2016,Minor,Surface water
3062,84,3,S,Brighton and Hove,Southeast South - Worthing,Brighton and Hove,04/07/2016,Minor,Surface water
3060,40,2,G,Wiltshire,Southwest - Exeter,Wiltshire,04/07/2016,Significant,Groundwater
3059,60,2,G,Herefordshire,Midlands - Solihull,Herefordshire,04/07/2016,Significant,Groundwater
3061,27,2,G,Norfolk,Anglian - Peterborough,Norfolk,04/07/2016,Significant,Groundwater
3061,36,2,G,Suffolk,Anglian - Peterborough,Suffolk,04/07/2016,Significant,Groundwater
3058,94,2,G,Powys,Wales,Powys,04/07/2016,Significant,Groundwater
3058,95,2,G,Ceredigion,Wales,Ceredigion,04/07/2016,Significant,Groundwater
3058,96,2,G,Pembrokeshire,Wales,Pembrokeshire,04/07/2016,Significant,Groundwater
3058,97,2,G,Carmarthenshire,Wales,Carmarthenshire,04/07/2016,Significant,Groundwater
3058,98,2,G,Swansea,Wales,Swansea,04/07/2016,Significant,Groundwater
3058,99,2,G,Neath Port Talbot,Wales,Neath Port Talbot,04/07/2016,Significant,Groundwater
3058,100,2,G,Bridgend,Wales,Bridgend,04/07/2016,Significant,Groundwater
3058,101,2,G,The Vale of Glamorgan,Wales,Vale of Glamorgan,04/07/2016,Significant,Groundwater
3058,102,2,G,"Rhondda, Cynon, Taff",Wales,Rhondda Cynon Taff,04/07/2016,Significant,Groundwater
3058,103,2,G,Merthyr Tydfil,Wales,Merthyr Tydfil,04/07/2016,Significant,Groundwater
3058,104,2,G,Caerphilly,Wales,Caerphilly,04/07/2016,Significant,Groundwater
3058,105,2,G,Blaenau Gwent,Wales,Blaenau Gwent,04/07/2016,Significant,Groundwater
3058,106,2,G,Torfaen,Wales,Torfaen,04/07/2016,Significant,Groundwater
3058,107,2,G,Monmouthshire,Wales,Monmouthshire,04/07/2016,Significant,Groundwater
3058,108,2,G,Newport,Wales,Newport,04/07/2016,Significant,Groundwater
3058,109,2,G,Cardiff,Wales,Cardiff,04/07/2016,Significant,Groundwater
3063,12,3,R,Cornwall and Isles of Scilly,Southwest - Exeter,Cornwall & Isles of Scilly,08/07/2016,Minor,River
3063,15,3,R,Devon,Southwest - Exeter,Devon,08/07/2016,Minor,River
3063,16,3,R,Dorset,Southwest - Exeter,Dorset,08/07/2016,Minor,River
3064,35,3,S,Staffordshire,Midlands - Solihull,Staffordshire,09/07/2016,Minor,Surface water
3065,21,3,S,Hampshire,Southeast South - Worthing,Hampshire,11/07/2016,Minor,Surface water
3066,84,3,S,Brighton and Hove,Southeast South - Worthing,Brighton and Hove,12/07/2016,Minor,Surface water
3066,19,3,S,Essex,Anglian - Peterborough,Essex,12/07/2016,Minor,Surface water
3066,6,3,S,Greater London,Southeast North - Reading,Gtr London,12/07/2016,Minor,Surface water
3066,22,3,S,Hertfordshire,Southeast North - Reading,Hertfordshire,12/07/2016,Minor,Surface water
3066,27,3,S,Norfolk,Anglian - Peterborough,Norfolk,12/07/2016,Minor,Surface water
3066,36,3,S,Suffolk,Anglian - Peterborough,Suffolk,12/07/2016,Minor,Surface water
3066,37,3,S,Surrey,Southeast North - Reading,Surrey,12/07/2016,Minor,Surface water
3066,39,3,S,West Sussex,Southeast South - Worthing,W Sussex,12/07/2016,Minor,Surface water
3067,13,3,S,Cumbria,Northwest - Warrington,Cumbria,20/07/2016,Minor,Surface water
3068,15,3,S,Devon,Southwest - Exeter,Devon,13/08/2016,Minor,Surface water
3068,12,2,S,Cornwall and Isles of Scilly,Southwest - Exeter,Cornwall & Isles of Scilly,13/08/2016,Significant,Surface water
3068,16,1,S,Dorset,Southwest - Exeter,Dorset,13/08/2016,Severe,Surface water
3069,13,3,S,Cumbria,Northwest - Warrington,Cumbria,20/08/2016,Minor,Surface water
3071,15,3,C,Devon,Southwest - Exeter,Devon,20/08/2016,Minor,Coastal \ tidal
3072,13,3,R,Cumbria,Northwest - Warrington,Cumbria,22/08/2016,Minor,River
3072,24,3,R,Lancashire,Northwest - Warrington,Lancashire,22/08/2016,Minor,River
3072,13,3,S,Cumbria,Northwest - Warrington,Cumbria,22/08/2016,Minor,Surface water
3072,24,3,S,Lancashire,Northwest - Warrington,Lancashire,22/08/2016,Minor,Surface water
3073,30,,,North Yorkshire,Northeast - Leeds,N Yorkshire,22/08/2016,,
3083,24,3,S,Lancashire,Northwest - Warrington,Lancashire,26/08/2016,Minor,Surface water
3080,4,3,S,West Midlands,Midlands - Solihull,W Midlands,27/08/2016,Minor,Surface water
3080,20,3,S,Gloucestershire,Midlands - Solihull,Gloucestershire,27/08/2016,Minor,Surface water
3080,25,3,S,Leicestershire,Midlands - Solihull,Leicestershire,27/08/2016,Minor,Surface water
3080,26,3,S,Lincolnshire,Anglian - Peterborough,Lincolnshire,27/08/2016,Minor,Surface water
3080,28,3,S,Northamptonshire,Anglian - Peterborough,Northamptonshire,27/08/2016,Minor,Surface water
3080,31,3,S,Nottinghamshire,Midlands - Solihull,Nottinghamshire,27/08/2016,Minor,Surface water
3080,32,3,S,Oxfordshire,Southeast North - Reading,Oxfordshire,27/08/2016,Minor,Surface water
3080,38,3,S,Warwickshire,Midlands - Solihull,Warwickshire,27/08/2016,Minor,Surface water
3080,57,3,S,Leicester,Midlands - Solihull,Leicester,27/08/2016,Minor,Surface water
3080,58,3,S,Rutland,Anglian - Peterborough,Rutland,27/08/2016,Minor,Surface water
3080,59,3,S,Nottingham,Midlands - Solihull,Nottingham,27/08/2016,Minor,Surface water
3080,72,3,S,Peterborough,Anglian - Peterborough,Peterborough,27/08/2016,Minor,Surface water
3075,20,3,S,Gloucestershire,Midlands - Solihull,Gloucestershire,27/08/2016,Minor,Surface water
3075,21,3,S,Hampshire,Southeast South - Worthing,Hampshire,27/08/2016,Minor,Surface water
3075,25,3,S,Leicestershire,Midlands - Solihull,Leicestershire,27/08/2016,Minor,Surface water
3075,26,3,S,Lincolnshire,Anglian - Peterborough,Lincolnshire,27/08/2016,Minor,Surface water
3075,28,3,S,Northamptonshire,Anglian - Peterborough,Northamptonshire,27/08/2016,Minor,Surface water
3075,31,3,S,Nottinghamshire,Midlands - Solihull,Nottinghamshire,27/08/2016,Minor,Surface water
3075,32,3,S,Oxfordshire,Southeast North - Reading,Oxfordshire,27/08/2016,Minor,Surface water
3075,35,3,S,Staffordshire,Midlands - Solihull,Staffordshire,27/08/2016,Minor,Surface water
3075,37,3,S,Surrey,Southeast North - Reading,Surrey,27/08/2016,Minor,Surface water
3075,38,3,S,Warwickshire,Midlands - Solihull,Warwickshire,27/08/2016,Minor,Surface water
3075,78,3,S,West Berkshire,Southeast North - Reading,W Berkshire,27/08/2016,Minor,Surface water
3075,4,3,S,West Midlands,Midlands - Solihull,W Midlands,27/08/2016,Minor,Surface water
3075,16,2,S,Dorset,Southwest - Exeter,Dorset,27/08/2016,Significant,Surface water
3075,26,2,S,Lincolnshire,Anglian - Peterborough,Lincolnshire,27/08/2016,Significant,Surface water
3075,40,2,S,Wiltshire,Southwest - Exeter,Wiltshire,27/08/2016,Significant,Surface water
3076,71,2,S,Swindon,Southeast North - Reading,Swindon,27/08/2016,Significant,Surface water
3076,71,3,S,Swindon,Southeast North - Reading,Swindon,27/08/2016,Minor,Surface water
3074,4,3,S,West Midlands,Midlands - Solihull,W Midlands,27/08/2016,Minor,Surface water
3074,8,3,S,Bedfordshire,Anglian - Peterborough,Bedfordshire,27/08/2016,Minor,Surface water
3074,9,3,S,Buckinghamshire,Southeast North - Reading,Buckinghamshire,27/08/2016,Minor,Surface water
3074,10,3,S,Cambridgeshire,Anglian - Peterborough,Cambridgeshire,27/08/2016,Minor,Surface water
3074,14,3,S,Derbyshire,Midlands - Solihull,Derbyshire,27/08/2016,Minor,Surface water
3074,20,3,S,Gloucestershire,Midlands - Solihull,Gloucestershire,27/08/2016,Minor,Surface water
3074,21,3,S,Hampshire,Southeast South - Worthing,Hampshire,27/08/2016,Minor,Surface water
3074,22,3,S,Hertfordshire,Southeast North - Reading,Hertfordshire,27/08/2016,Minor,Surface water
3074,25,3,S,Leicestershire,Midlands - Solihull,Leicestershire,27/08/2016,Minor,Surface water
3074,26,3,S,Lincolnshire,Anglian - Peterborough,Lincolnshire,27/08/2016,Minor,Surface water
3074,28,3,S,Northamptonshire,Anglian - Peterborough,Northamptonshire,27/08/2016,Minor,Surface water
3074,31,3,S,Nottinghamshire,Midlands - Solihull,Nottinghamshire,27/08/2016,Minor,Surface water
3074,32,3,S,Oxfordshire,Southeast North - Reading,Oxfordshire,27/08/2016,Minor,Surface water
3074,35,3,S,Staffordshire,Midlands - Solihull,Staffordshire,27/08/2016,Minor,Surface water
3074,37,3,S,Surrey,Southeast North - Reading,Surrey,27/08/2016,Minor,Surface water
3074,38,3,S,Warwickshire,Midlands - Solihull,Warwickshire,27/08/2016,Minor,Surface water
3074,40,3,S,Wiltshire,Southwest - Exeter,Wiltshire,27/08/2016,Minor,Surface water
3074,41,3,S,Worcestershire,Midlands - Solihull,Worcestershire,27/08/2016,Minor,Surface water
3074,56,3,S,Derby,Midlands - Solihull,Derby,27/08/2016,Minor,Surface water
3074,57,3,S,Leicester,Midlands - Solihull,Leicester,27/08/2016,Minor,Surface water
3074,58,3,S,Rutland,Anglian - Peterborough,Rutland,27/08/2016,Minor,Surface water
3074,59,3,S,Nottingham,Midlands - Solihull,Nottingham,27/08/2016,Minor,Surface water
3074,71,3,S,Swindon,Southeast North - Reading,Swindon,27/08/2016,Minor,Surface water
3074,72,3,S,Peterborough,Anglian - Peterborough,Peterborough,27/08/2016,Minor,Surface water
3074,73,3,S,Luton,Southeast North - Reading,Luton,27/08/2016,Minor,Surface water
3074,77,3,S,Bracknell Forest,Southeast North - Reading,Bracknell Forest,27/08/2016,Minor,Surface water
3074,78,3,S,West Berkshire,Southeast North - Reading,W Berkshire,27/08/2016,Minor,Surface water
3074,79,3,S,Reading,Southeast North - Reading,Reading,27/08/2016,Minor,Surface water
3074,80,3,S,Slough,Southeast North - Reading,Slough,27/08/2016,Minor,Surface water
3074,81,3,S,Windsor and Maidenhead,Southeast North - Reading,Windsor and Maidenhead,27/08/2016,Minor,Surface water
3074,82,3,S,Wokingham,Southeast North - Reading,Wokingham,27/08/2016,Minor,Surface water
3074,83,3,S,Milton Keynes,Anglian - Peterborough,Milton Keynes,27/08/2016,Minor,Surface water
3077,57,2,S,Leicester,Midlands - Solihull,Leicester,27/08/2016,Significant,Surface water
3077,57,3,S,Leicester,Midlands - Solihull,Leicester,27/08/2016,Minor,Surface water
3081,4,3,S,West Midlands,Midlands - Solihull,W Midlands,27/08/2016,Minor,Surface water
3081,9,3,S,Buckinghamshire,Southeast North - Reading,Buckinghamshire,27/08/2016,Minor,Surface water
3081,20,3,S,Gloucestershire,Midlands - Solihull,Gloucestershire,27/08/2016,Minor,Surface water
3081,25,3,S,Leicestershire,Midlands - Solihull,Leicestershire,27/08/2016,Minor,Surface water
3081,26,3,S,Lincolnshire,Anglian - Peterborough,Lincolnshire,27/08/2016,Minor,Surface water
3081,28,3,S,Northamptonshire,Anglian - Peterborough,Northamptonshire,27/08/2016,Minor,Surface water
3081,31,3,S,Nottinghamshire,Midlands - Solihull,Nottinghamshire,27/08/2016,Minor,Surface water
3081,32,3,S,Oxfordshire,Southeast North - Reading,Oxfordshire,27/08/2016,Minor,Surface water
3081,38,3,S,Warwickshire,Midlands - Solihull,Warwickshire,27/08/2016,Minor,Surface water
3081,40,3,S,Wiltshire,Southwest - Exeter,Wiltshire,27/08/2016,Minor,Surface water
3081,41,3,S,Worcestershire,Midlands - Solihull,Worcestershire,27/08/2016,Minor,Surface water
3081,57,3,S,Leicester,Midlands - Solihull,Leicester,27/08/2016,Minor,Surface water
3081,58,3,S,Rutland,Anglian - Peterborough,Rutland,27/08/2016,Minor,Surface water
3081,59,3,S,Nottingham,Midlands - Solihull,Nottingham,27/08/2016,Minor,Surface water
3081,71,3,S,Swindon,Southeast North - Reading,Swindon,27/08/2016,Minor,Surface water
3081,78,3,S,West Berkshire,Southeast North - Reading,W Berkshire,27/08/2016,Minor,Surface water
3079,56,3,S,Derby,Midlands - Solihull,Derby,27/08/2016,Minor,Surface water
3079,14,3,S,Derbyshire,Midlands - Solihull,Derbyshire,27/08/2016,Minor,Surface water
3079,57,3,S,Leicester,Midlands - Solihull,Leicester,27/08/2016,Minor,Surface water
3079,26,3,S,Lincolnshire,Anglian - Peterborough,Lincolnshire,27/08/2016,Minor,Surface water
3079,83,3,S,Milton Keynes,Anglian - Peterborough,Milton Keynes,27/08/2016,Minor,Surface water
3079,27,3,S,Norfolk,Anglian - Peterborough,Norfolk,27/08/2016,Minor,Surface water
3079,28,3,S,Northamptonshire,Anglian - Peterborough,Northamptonshire,27/08/2016,Minor,Surface water
3079,59,3,S,Nottingham,Midlands - Solihull,Nottingham,27/08/2016,Minor,Surface water
3079,32,3,S,Oxfordshire,Southeast North - Reading,Oxfordshire,27/08/2016,Minor,Surface water
3079,72,3,S,Peterborough,Anglian - Peterborough,Peterborough,27/08/2016,Minor,Surface water
3079,71,3,S,Swindon,Southeast North - Reading,Swindon,27/08/2016,Minor,Surface water
3082,90,3,S,Conwy,Wales,Conwy,28/08/2016,Minor,Surface water
3082,13,3,S,Cumbria,Northwest - Warrington,Cumbria,28/08/2016,Minor,Surface water
3082,17,3,S,Durham,Northeast - Leeds,Durham,28/08/2016,Minor,Surface water
3082,89,3,S,Gwynedd,Wales,Gwynedd,28/08/2016,Minor,Surface water
3082,24,3,S,Lancashire,Northwest - Warrington,Lancashire,28/08/2016,Minor,Surface water
3082,43,3,S,Middlesbrough,Northeast - Leeds,Middlesbrough,28/08/2016,Minor,Surface water
3082,27,3,S,Norfolk,Anglian - Peterborough,Norfolk,28/08/2016,Minor,Surface water
3082,30,3,S,North Yorkshire,Northeast - Leeds,N Yorkshire,28/08/2016,Minor,Surface water
3082,29,3,S,Northumberland,Northeast - Leeds,Northumberland,28/08/2016,Minor,Surface water
3082,3,3,S,Tyne and Wear,Northeast - Leeds,Tyne and Wear,28/08/2016,Minor,Surface water
3084,97,3,S,Carmarthenshire,Wales,Carmarthenshire,03/09/2016,Minor,Surface water
3084,15,3,S,Devon,Southwest - Exeter,Devon,03/09/2016,Minor,Surface water
3084,103,3,S,Merthyr Tydfil,Wales,Merthyr Tydfil,03/09/2016,Minor,Surface water
3084,99,3,S,Neath Port Talbot,Wales,Neath Port Talbot,03/09/2016,Minor,Surface water
3084,94,3,S,Powys,Wales,Powys,03/09/2016,Minor,Surface water
3084,102,3,S,"Rhondda, Cynon, Taff",Wales,Rhondda Cynon Taff,03/09/2016,Minor,Surface water
3084,98,3,S,Swansea,Wales,Swansea,03/09/2016,Minor,Surface water
3085,24,3,R,Lancashire,Northwest - Warrington,Lancashire,13/09/2016,Minor,River
3085,12,3,S,Cornwall and Isles of Scilly,Southwest - Exeter,Cornwall & Isles of Scilly,13/09/2016,Minor,Surface water
3085,17,3,S,Durham,Northeast - Leeds,Durham,13/09/2016,Minor,Surface water
3085,24,3,S,Lancashire,Northwest - Warrington,Lancashire,13/09/2016,Minor,Surface water
3085,62,3,S,Stoke-on-Trent,Midlands - Solihull,Stoke-on-Trent,13/09/2016,Minor,Surface water
3085,11,2,S,Cheshire,Northwest - Warrington,Cheshire,13/09/2016,Significant,Surface water
3085,12,2,S,Cornwall and Isles of Scilly,Southwest - Exeter,Cornwall & Isles of Scilly,13/09/2016,Significant,Surface water
3087,11,3,R,Cheshire,Northwest - Warrington,Cheshire,13/09/2016,Minor,River
3087,11,2,S,Cheshire,Northwest - Warrington,Cheshire,13/09/2016,Significant,Surface water
3088,11,2,S,Cheshire,Northwest - Warrington,Cheshire,13/09/2016,Significant,Surface water
3089,35,2,S,Staffordshire,Midlands - Solihull,Staffordshire,13/09/2016,Significant,Surface water
3090,14,2,S,Derbyshire,Midlands - Solihull,Derbyshire,13/09/2016,Significant,Surface water
3091,30,2,S,North Yorkshire,Northeast - Leeds,N Yorkshire,13/09/2016,Significant,Surface water
3092,24,2,S,Lancashire,Northwest - Warrington,Lancashire,13/09/2016,Significant,Surface water
3095,1,2,S,Merseyside,Northwest - Warrington,Merseyside,13/09/2016,Significant,Surface water
3095,5,2,S,West Yorkshire,Northeast - Leeds,W Yorkshire,13/09/2016,Significant,Surface water
3095,7,2,S,Greater Manchester,Northwest - Warrington,Gtr Manchester,13/09/2016,Significant,Surface water
3095,11,2,S,Cheshire,Northwest - Warrington,Cheshire,13/09/2016,Significant,Surface water
3095,13,2,S,Cumbria,Northwest - Warrington,Cumbria,13/09/2016,Significant,Surface water
3095,24,2,S,Lancashire,Northwest - Warrington,Lancashire,13/09/2016,Significant,Surface water
3095,47,2,S,Halton,Northwest - Warrington,Halton,13/09/2016,Significant,Surface water
3095,48,2,S,Warrington,Northwest - Warrington,Warrington,13/09/2016,Significant,Surface water
3095,49,2,S,Blackburn with Darwen,Northwest - Warrington,Blackburn with Darwen,13/09/2016,Significant,Surface water
3095,50,2,S,Blackpool,Northwest - Warrington,Blackpool,13/09/2016,Significant,Surface water
3085,7,2,S,Greater Manchester,Northwest - Warrington,Gtr Manchester,13/09/2016,Significant,Surface water
3085,24,2,S,Lancashire,Northwest - Warrington,Lancashire,13/09/2016,Significant,Surface water
3096,6,3,S,Greater London,Southeast North - Reading,Gtr London,15/09/2016,Minor,Surface water
3096,79,3,S,Reading,Southeast North - Reading,Reading,15/09/2016,Minor,Surface water
3096,78,3,S,West Berkshire,Southeast North - Reading,W Berkshire,15/09/2016,Minor,Surface water
3097,21,3,S,Hampshire,Southeast South - Worthing,Hampshire,15/09/2016,Minor,Surface water
3098,69,3,S,Bournemouth,Southwest - Exeter,Bournemouth,16/09/2016,Minor,Surface water
3098,10,3,S,Cambridgeshire,Anglian - Peterborough,Cambridgeshire,16/09/2016,Minor,Surface water
3098,16,3,S,Dorset,Southwest - Exeter,Dorset,16/09/2016,Minor,Surface water
3098,21,3,S,Hampshire,Southeast South - Worthing,Hampshire,16/09/2016,Minor,Surface water
